Participant,TimeStamp,Order,Task,Forehead Temp,Nasal Temp
10,53,Stroop,level 1,37.3,36.8
10,54,Stroop,level 1,37.4,36.7
10,55,Stroop,level 1,37.3,37.2
10,56,Stroop,level 1,37.2,37
10,57,Stroop,level 1,37.4,36.8
10,58,Stroop,level 1,37.2,36.9
10,59,Stroop,level 1,37.4,36.8
10,60,Stroop,level 1,37.2,36.8
10,61,Stroop,level 1,37.2,37
10,62,Stroop,level 1,37.3,37.3
10,63,Stroop,level 1,37.2,36.9
10,64,Stroop,level 1,37.2,37
10,65,Stroop,level 1,37.1,36.8
10,66,Stroop,level 1,37.2,36.8
10,67,Stroop,level 1,37.1,36.7
10,68,Stroop,level 1,37.2,36.6
10,69,Stroop,level 1,37.1,36.8
10,70,Stroop,level 1,37.2,36.9
10,71,Stroop,level 1,37.3,37
10,72,Stroop,level 1,37.3,37.1
10,73,Stroop,level 1,37.3,37
10,74,Stroop,level 1,37.2,37.3
10,75,Stroop,level 1,37.2,36.8
10,76,Stroop,level 1,37.1,36.8
10,77,Stroop,level 1,37.1,37.3
10,78,Stroop,level 1,37.3,37.2
10,79,Stroop,level 1,37.2,37
10,80,Stroop,level 1,37.2,36.8
10,81,Stroop,level 1,37.2,36.8
10,82,Stroop,level 1,37.1,36.7
10,83,Stroop,level 1,37.2,36.6
10,84,Stroop,level 1,37.2,37.2
10,85,Stroop,level 1,37.2,36.6
10,86,Stroop,level 1,37.3,37.3
10,87,Stroop,level 1,37.3,37
10,88,Stroop,level 1,37.3,37
10,89,Stroop,level 1,37.2,36.8
10,90,Stroop,level 1,37.4,37.4
10,1,Stroop,level 3,37.5,37.3
10,2,Stroop,level 3,37.5,37.2
10,3,Stroop,level 3,37.4,37.3
10,4,Stroop,level 3,37.5,37.2
10,5,Stroop,level 3,37.5,37.3
10,6,Stroop,level 3,37.5,37.2
10,7,Stroop,level 3,-,-
10,8,Stroop,level 3,37.4,37.2
10,9,Stroop,level 3,37.6,37.1
10,10,Stroop,level 3,37.5,37.1
10,11,Stroop,level 3,37.5,37.1
10,12,Stroop,level 3,37.5,37.1
10,13,Stroop,level 3,37.4,36.9
10,14,Stroop,level 3,37.4,37.1
10,15,Stroop,level 3,37.5,36.9
10,16,Stroop,level 3,37.4,37
10,17,Stroop,level 3,37.5,37
10,18,Stroop,level 3,37.5,36.8
10,19,Stroop,level 3,37.5,37
10,20,Stroop,level 3,37.5,37
10,21,Stroop,level 3,37.5,36.9
10,22,Stroop,level 3,37.5,36.7
10,23,Stroop,level 3,37.5,36.9
10,24,Stroop,level 3,37.5,36.8
10,25,Stroop,level 3,37.6,36.6
10,26,Stroop,level 3,37.4,36.5
10,27,Stroop,level 3,37.5,36.7
10,28,Stroop,level 3,37.6,36.5
10,29,Stroop,level 3,37.6,36.7
10,30,Stroop,level 3,37.5,36.6
10,31,Stroop,level 3,37.5,36.6
10,32,Stroop,level 3,37.5,36.6
10,33,Stroop,level 3,37.3,36.6
10,34,Stroop,level 3,37.5,36.6
10,35,Stroop,level 3,-,-
10,36,Stroop,level 3,37.5,36.6
10,37,Stroop,level 3,37.5,36.4
10,38,Stroop,level 3,37.4,36.6
10,39,Stroop,level 3,37.4,36.7
10,40,Stroop,level 3,37.5,36.7
10,41,Stroop,level 3,37.5,36.7
10,42,Stroop,level 3,37.4,36.7
10,43,Stroop,level 3,37.3,36.6
10,44,Stroop,level 3,37.4,36.7
10,45,Stroop,level 3,37.3,36.7
10,46,Stroop,level 3,37.4,36.6
10,47,Stroop,level 3,37,36.5
10,48,Stroop,level 3,37.2,36.5
10,49,Stroop,level 3,37,36.5
10,50,Stroop,level 3,37.2,36.7
10,51,Stroop,level 3,37.2,36.7
10,52,Stroop,level 3,36.9,36.7
10,53,Stroop,level 3,37.2,36.7
10,54,Stroop,level 3,37.1,36.7
10,55,Stroop,level 3,37.1,36.7
10,56,Stroop,level 3,36.9,36.6
10,57,Stroop,level 3,37.1,36.4
10,58,Stroop,level 3,37,36.4
10,59,Stroop,level 3,37.3,36.5
10,60,Stroop,level 3,37,36.2
10,61,Stroop,level 3,37.1,36.5
10,62,Stroop,level 3,37.1,36.6
10,63,Stroop,level 3,-,-
10,64,Stroop,level 3,37.1,36.3
10,65,Stroop,level 3,37.2,36.3
10,66,Stroop,level 3,-,-
10,67,Stroop,level 3,37.4,36.6
10,68,Stroop,level 3,37.4,36.7
10,69,Stroop,level 3,37.4,36.7
10,70,Stroop,level 3,37.6,36.8
10,71,Stroop,level 3,37.3,36.7
10,72,Stroop,level 3,37.4,36.4
10,73,Stroop,level 3,37.4,36.8
10,74,Stroop,level 3,37.4,36.6
10,75,Stroop,level 3,37.4,36.5
10,76,Stroop,level 3,37.3,36.7
10,77,Stroop,level 3,37.3,36.7
10,78,Stroop,level 3,37.3,36.3
10,79,Stroop,level 3,37.3,36.6
10,80,Stroop,level 3,37.3,36.8
10,81,Stroop,level 3,37.3,36.8
10,82,Stroop,level 3,37.3,36.3
10,83,Stroop,level 3,37.4,36.8
10,84,Stroop,level 3,37.5,36.7
10,85,Stroop,level 3,37.4,36.7
10,86,Stroop,level 3,37.2,36.8
10,87,Stroop,level 3,37.3,36.9
10,88,Stroop,level 3,37,36.8
10,89,Stroop,level 3,37.1,36.6
10,90,Stroop,level 3,37.3,36.8
10,1,Stroop,level 4,37.2,37
10,2,Stroop,level 4,37.4,36.9
10,3,Stroop,level 4,37.5,36.9
10,4,Stroop,level 4,37.4,37.1
10,5,Stroop,level 4,37.3,37.3
10,6,Stroop,level 4,37.2,36.9
10,7,Stroop,level 4,37.3,36.8
10,8,Stroop,level 4,37.4,36.8
10,9,Stroop,level 4,37.2,36.8
10,10,Stroop,level 4,37.3,36.7
10,11,Stroop,level 4,37.4,36.6
10,12,Stroop,level 4,37.4,36.7
10,13,Stroop,level 4,37.4,36.6
10,14,Stroop,level 4,37.3,36.7
10,15,Stroop,level 4,37.4,36.6
10,16,Stroop,level 4,37.4,36.6
10,17,Stroop,level 4,37.4,36.6
10,18,Stroop,level 4,37.3,36.6
10,19,Stroop,level 4,37.2,36.5
10,20,Stroop,level 4,37.2,36.6
10,21,Stroop,level 4,37.3,36.6
10,22,Stroop,level 4,-,-
10,23,Stroop,level 4,37.3,36.6
10,24,Stroop,level 4,37.3,36.5
10,25,Stroop,level 4,37.4,36.6
10,26,Stroop,level 4,37.4,36.7
10,27,Stroop,level 4,37.4,36.7
10,28,Stroop,level 4,37.3,36.6
10,29,Stroop,level 4,37.2,36.6
10,30,Stroop,level 4,37.3,36.6
10,31,Stroop,level 4,37.4,36.5
10,32,Stroop,level 4,-,-
10,33,Stroop,level 4,-,-
10,34,Stroop,level 4,37.3,36.7
10,35,Stroop,level 4,37.2,36.5
10,36,Stroop,level 4,37.3,36.6
10,37,Stroop,level 4,37.3,36.9
10,38,Stroop,level 4,37.3,36.5
10,39,Stroop,level 4,37.3,36.6
10,40,Stroop,level 4,-,-
10,41,Stroop,level 4,37.4,36.5
10,42,Stroop,level 4,37.4,36.5
10,43,Stroop,level 4,37.5,36.5
10,44,Stroop,level 4,37.3,36.4
10,45,Stroop,level 4,37.4,36.4
10,46,Stroop,level 4,37.4,36.7
10,47,Stroop,level 4,37.3,36.5
10,48,Stroop,level 4,37.3,36.7
10,49,Stroop,level 4,37.4,36.5
10,50,Stroop,level 4,37.3,36.5
10,51,Stroop,level 4,37.4,36.5
10,52,Stroop,level 4,37.3,36.5
10,53,Stroop,level 4,37.3,36.5
10,54,Stroop,level 4,37.3,36.5
10,55,Stroop,level 4,37.5,36.5
10,56,Stroop,level 4,37.3,36.3
10,57,Stroop,level 4,37.3,36.6
10,58,Stroop,level 4,37.3,36.3
10,59,Stroop,level 4,37.1,36.6
10,60,Stroop,level 4,37.3,36.2
10,61,Stroop,level 4,37.4,36.4
10,62,Stroop,level 4,37.4,36.4
10,63,Stroop,level 4,37.4,36.4
10,64,Stroop,level 4,37.4,37.2
10,65,Stroop,level 4,37.3,36.5
10,66,Stroop,level 4,37.4,36.5
10,67,Stroop,level 4,37.4,36.4
10,68,Stroop,level 4,37.3,36.5
10,69,Stroop,level 4,37.5,36.5
10,70,Stroop,level 4,37.3,36.6
10,71,Stroop,level 4,37.5,36.5
10,72,Stroop,level 4,37.5,36.5
10,73,Stroop,level 4,37.5,36.5
10,74,Stroop,level 4,37.1,36.5
10,75,Stroop,level 4,37,36.5
10,76,Stroop,level 4,37.2,36.5
10,77,Stroop,level 4,37.4,36.4
10,78,Stroop,level 4,37.4,36.5
10,79,Stroop,level 4,37.5,36.5
10,80,Stroop,level 4,37.3,36.5
10,81,Stroop,level 4,37.5,36.3
10,82,Stroop,level 4,37.5,36.3
10,83,Stroop,level 4,37.5,36.3
10,84,Stroop,level 4,37.2,36.4
10,85,Stroop,level 4,37,36.2
10,86,Stroop,level 4,37.5,36.2
10,87,Stroop,level 4,37.2,36.1
10,88,Stroop,level 4,37.2,36.2
10,89,Stroop,level 4,37.1,36.1
10,90,Stroop,level 4,37.3,36.4
10,1,Stroop,level 2,-,-
10,2,Stroop,level 2,37.4,37.5
10,3,Stroop,level 2,-,-
10,4,Stroop,level 2,37.5,37.5
10,5,Stroop,level 2,-,-
10,6,Stroop,level 2,37.5,37.2
10,7,Stroop,level 2,37.5,37.5
10,8,Stroop,level 2,37.5,37.6
10,9,Stroop,level 2,37.5,37.5
10,10,Stroop,level 2,37.4,37.4
10,11,Stroop,level 2,37.4,37.6
10,12,Stroop,level 2,37.5,37.5
10,13,Stroop,level 2,37.4,37.2
10,14,Stroop,level 2,37.4,37.3
10,15,Stroop,level 2,37.4,37.1
10,16,Stroop,level 2,37.5,37.2
10,17,Stroop,level 2,37.4,37
10,18,Stroop,level 2,37.5,37.4
10,19,Stroop,level 2,37.5,37
10,20,Stroop,level 2,37.3,37.4
10,21,Stroop,level 2,37.4,37.3
10,22,Stroop,level 2,37.5,37.4
10,23,Stroop,level 2,37.3,37.4
10,24,Stroop,level 2,37.4,37.4
10,25,Stroop,level 2,37.4,37.4
10,26,Stroop,level 2,37.4,37.4
10,27,Stroop,level 2,37.5,37.2
10,28,Stroop,level 2,37.4,37.3
10,29,Stroop,level 2,37.4,37.2
10,30,Stroop,level 2,37.4,36.8
10,31,Stroop,level 2,37.3,37.4
10,32,Stroop,level 2,37.4,37
10,33,Stroop,level 2,37.4,36.7
10,34,Stroop,level 2,37.5,37.2
10,35,Stroop,level 2,37.5,37.2
10,36,Stroop,level 2,37.4,37
10,37,Stroop,level 2,37.3,37.3
10,38,Stroop,level 2,37.5,37.2
10,39,Stroop,level 2,37.4,37.3
10,40,Stroop,level 2,37.5,37.3
10,41,Stroop,level 2,37.4,37.2
10,42,Stroop,level 2,37.5,37.4
10,43,Stroop,level 2,37.5,37.3
10,44,Stroop,level 2,37.4,36.9
10,45,Stroop,level 2,-,-
10,46,Stroop,level 2,-,-
10,47,Stroop,level 2,37.4,36.4
10,48,Stroop,level 2,37.4,37
10,49,Stroop,level 2,37.4,36.5
10,50,Stroop,level 2,37.3,36.6
10,51,Stroop,level 2,37.3,36.7
10,52,Stroop,level 2,37.4,36.4
10,53,Stroop,level 2,37.2,36.7
10,54,Stroop,level 2,37.3,36.8
10,55,Stroop,level 2,37.4,36.4
10,56,Stroop,level 2,37.2,36.4
10,57,Stroop,level 2,37.2,36.3
10,58,Stroop,level 2,37.3,36.8
10,59,Stroop,level 2,37.2,36.8
10,60,Stroop,level 2,37.2,36.5
10,61,Stroop,level 2,37.4,36.5
10,62,Stroop,level 2,37.2,36.5
10,63,Stroop,level 2,37.3,36.7
10,64,Stroop,level 2,37.2,36.7
10,65,Stroop,level 2,37.2,36.7
10,66,Stroop,level 2,37.3,36.7
10,67,Stroop,level 2,37.4,36.7
10,68,Stroop,level 2,37.2,36.8
10,69,Stroop,level 2,37.3,36.9
10,70,Stroop,level 2,37.4,37.1
10,71,Stroop,level 2,37.2,37.1
10,72,Stroop,level 2,37.3,36.6
10,73,Stroop,level 2,37.5,37.1
10,74,Stroop,level 2,37.3,37.2
10,75,Stroop,level 2,37.2,36.7
10,76,Stroop,level 2,37.3,36.8
10,77,Stroop,level 2,37.3,36.9
10,78,Stroop,level 2,37.2,36.8
10,79,Stroop,level 2,37.3,36.8
10,80,Stroop,level 2,37.3,36.6
10,81,Stroop,level 2,37.3,36.9
10,82,Stroop,level 2,37.4,37.2
10,83,Stroop,level 2,37.2,37
10,84,Stroop,level 2,37.3,37.2
10,85,Stroop,level 2,37.3,37.2
10,86,Stroop,level 2,37.3,37
10,87,Stroop,level 2,37.2,36.8
10,88,Stroop,level 2,37.2,37
10,89,Stroop,level 2,37.4,36.7
10,90,Stroop,level 2,37.3,36.8
10,1,Reading,easy blog (article),37,37.2
10,2,Reading,easy blog (article),37,37.3
10,3,Reading,easy blog (article),37.2,37
10,4,Reading,easy blog (article),37.2,37.6
10,5,Reading,easy blog (article),37.1,37.1
10,6,Reading,easy blog (article),37.2,36.8
10,7,Reading,easy blog (article),37.2,36.9
10,8,Reading,easy blog (article),37.3,37.2
10,9,Reading,easy blog (article),37.2,37.7
10,10,Reading,easy blog (article),37,36.7
10,11,Reading,easy blog (article),37.1,36.9
10,12,Reading,easy blog (article),37,37.2
10,13,Reading,easy blog (article),37.1,36.6
10,14,Reading,easy blog (article),37.2,36.8
10,15,Reading,easy blog (article),37,37.2
10,16,Reading,easy blog (article),37.3,37.3
10,17,Reading,easy blog (article),37.3,36.8
10,18,Reading,easy blog (article),37.3,36.8
10,19,Reading,easy blog (article),37.2,36.7
10,20,Reading,easy blog (article),37.1,37.5
10,21,Reading,easy blog (article),37.2,36.8
10,22,Reading,easy blog (article),37.1,36.8
10,23,Reading,easy blog (article),37.3,37.2
10,24,Reading,easy blog (article),37.3,37
10,25,Reading,easy blog (article),37.2,36.7
10,26,Reading,easy blog (article),37.2,36.6
10,27,Reading,easy blog (article),37,37
10,28,Reading,easy blog (article),37.2,37
10,29,Reading,easy blog (article),37.2,37
10,30,Reading,easy blog (article),36.8,36.7
10,31,Reading,easy blog (article),36.9,36.7
10,32,Reading,easy blog (article),36.9,37.3
10,33,Reading,easy blog (article),36.8,37.1
10,34,Reading,easy blog (article),36.8,36.7
10,35,Reading,easy blog (article),36.8,36.9
10,36,Reading,easy blog (article),37,36.8
10,37,Reading,easy blog (article),36.9,36.7
10,38,Reading,easy blog (article),36.8,36.7
10,39,Reading,easy blog (article),37.1,37
10,40,Reading,easy blog (article),37.1,36.6
10,41,Reading,easy blog (article),37,37.1
10,42,Reading,easy blog (article),37.1,37.2
10,43,Reading,easy blog (article),37.1,37.1
10,44,Reading,easy blog (article),37.1,36.8
10,45,Reading,easy blog (article),37.2,37
10,46,Reading,easy blog (article),37.3,37.5
10,47,Reading,easy blog (article),37.2,37.2
10,48,Reading,easy blog (article),37.2,37.5
10,49,Reading,easy blog (article),37.1,37
10,50,Reading,easy blog (article),37,37.2
10,51,Reading,easy blog (article),37.1,36.9
10,52,Reading,easy blog (article),37.1,37.3
10,53,Reading,easy blog (article),37.2,37.1
10,54,Reading,easy blog (article),37.2,37.1
10,55,Reading,easy blog (article),37.1,37.1
10,56,Reading,easy blog (article),37,36.7
10,57,Reading,easy blog (article),37.2,36.9
10,58,Reading,easy blog (article),37.2,36.7
10,59,Reading,easy blog (article),37,37
10,60,Reading,easy blog (article),37.1,36.9
10,61,Reading,easy blog (article),37.2,37.1
10,62,Reading,easy blog (article),37,37.2
10,63,Reading,easy blog (article),37.1,36.9
10,64,Reading,easy blog (article),36.9,37.2
10,65,Reading,easy blog (article),37,37.2
10,66,Reading,easy blog (article),36.8,37.2
10,67,Reading,easy blog (article),36.9,37
10,68,Reading,easy blog (article),36.8,37.2
10,69,Reading,easy blog (article),36.9,37.2
10,70,Reading,easy blog (article),36.9,37.1
10,71,Reading,easy blog (article),36.8,37
10,72,Reading,easy blog (article),37,37.2
10,73,Reading,easy blog (article),36.9,37.1
10,74,Reading,easy blog (article),37.2,37.1
10,75,Reading,easy blog (article),37,36.9
10,76,Reading,easy blog (article),37.2,37
10,77,Reading,easy blog (article),37.2,37.2
10,78,Reading,easy blog (article),37.2,37.7
10,79,Reading,easy blog (article),37.2,36.8
10,80,Reading,easy blog (article),37.2,37.2
10,81,Reading,easy blog (article),37,37.7
10,82,Reading,easy blog (article),37.4,37.7
10,83,Reading,easy blog (article),37.3,37.8
10,84,Reading,easy blog (article),37.1,37.1
10,85,Reading,easy blog (article),37,37.6
10,86,Reading,easy blog (article),37,38
10,87,Reading,easy blog (article),36.9,38
10,88,Reading,easy blog (article),36.8,37.6
10,89,Reading,easy blog (article),37,37.5
10,90,Reading,easy blog (article),37.1,37.3
10,1,Reading,comic,36.9,37.8
10,2,Reading,comic,36.8,37.9
10,3,Reading,comic,36.7,37.2
10,4,Reading,comic,36.8,37.7
10,5,Reading,comic,37.3,37.3
10,6,Reading,comic,37.1,37.3
10,7,Reading,comic,37,37.9
10,8,Reading,comic,37.2,38.1
10,9,Reading,comic,36.8,37.3
10,10,Reading,comic,37,37.2
10,11,Reading,comic,37,37.5
10,12,Reading,comic,37,37
10,13,Reading,comic,37,37.8
10,14,Reading,comic,37.2,37.9
10,15,Reading,comic,36.7,37.2
10,16,Reading,comic,37,37.2
10,17,Reading,comic,37.1,37.7
10,18,Reading,comic,37.1,37.8
10,19,Reading,comic,37,37.5
10,20,Reading,comic,36.9,37.8
10,21,Reading,comic,36.7,37.6
10,22,Reading,comic,36.8,37.2
10,23,Reading,comic,36.7,37.2
10,24,Reading,comic,36.8,37.9
10,25,Reading,comic,36.9,37.3
10,26,Reading,comic,36.9,37.4
10,27,Reading,comic,36.7,37.2
10,28,Reading,comic,36.9,37.7
10,29,Reading,comic,36.6,37.2
10,30,Reading,comic,36.8,37.1
10,31,Reading,comic,36.6,37.9
10,32,Reading,comic,37,37.2
10,33,Reading,comic,36.7,37.9
10,34,Reading,comic,36.7,37.9
10,35,Reading,comic,36.9,38
10,36,Reading,comic,36.9,37.5
10,37,Reading,comic,36.9,37.5
10,38,Reading,comic,36.9,38.1
10,39,Reading,comic,37.1,37.4
10,40,Reading,comic,37.1,37.5
10,41,Reading,comic,37,37.2
10,42,Reading,comic,37,38
10,43,Reading,comic,37,37.3
10,44,Reading,comic,37,37.6
10,45,Reading,comic,37.1,37.3
10,46,Reading,comic,36.8,37.5
10,47,Reading,comic,37,37.3
10,48,Reading,comic,36.6,38
10,49,Reading,comic,37.1,38
10,50,Reading,comic,37,37.2
10,51,Reading,comic,37,37.2
10,52,Reading,comic,36.8,37.2
10,53,Reading,comic,36.8,38
10,54,Reading,comic,36.6,37.7
10,55,Reading,comic,36.9,37.4
10,56,Reading,comic,36.7,37.5
10,57,Reading,comic,36.9,37.6
10,58,Reading,comic,37,37.1
10,59,Reading,comic,37,37.8
10,60,Reading,comic,36.9,37
10,61,Reading,comic,37.1,37.3
10,62,Reading,comic,36.8,37.2
10,63,Reading,comic,36.9,37.1
10,64,Reading,comic,37,37.1
10,65,Reading,comic,37,37.7
10,66,Reading,comic,36.9,37.2
10,67,Reading,comic,37.1,37.7
10,68,Reading,comic,37,37.8
10,69,Reading,comic,37,37.2
10,70,Reading,comic,36.9,37.9
10,71,Reading,comic,36.9,36.9
10,72,Reading,comic,37,37.9
10,73,Reading,comic,37,37.4
10,74,Reading,comic,36.9,37.9
10,75,Reading,comic,36.9,37.4
10,76,Reading,comic,37,37.9
10,77,Reading,comic,37.2,37.5
10,78,Reading,comic,37,37.7
10,79,Reading,comic,36.9,37.6
10,80,Reading,comic,37,38.1
10,81,Reading,comic,36.9,37.3
10,82,Reading,comic,36.7,37.9
10,83,Reading,comic,36.8,37.4
10,84,Reading,comic,36.9,37.6
10,85,Reading,comic,36.8,37.5
10,86,Reading,comic,36.7,37.6
10,87,Reading,comic,36.7,37.7
10,88,Reading,comic,36.9,37.9
10,89,Reading,comic,36.7,37.4
10,90,Reading,comic,36.7,37.9
10,1,Reading,science article,37.2,37.1
10,2,Reading,science article,37.2,37.1
10,3,Reading,science article,37,37.4
10,4,Reading,science article,37.2,37
10,5,Reading,science article,37.2,37.9
10,6,Reading,science article,37.1,37.4
10,7,Reading,science article,37.2,37.9
10,8,Reading,science article,37.1,38
10,9,Reading,science article,37.1,37.2
10,10,Reading,science article,37,38.1
10,11,Reading,science article,37.1,37.9
10,12,Reading,science article,37.1,37.3
10,13,Reading,science article,37,37.9
10,14,Reading,science article,37.2,37.4
10,15,Reading,science article,37.2,37.4
10,16,Reading,science article,37,38
10,17,Reading,science article,37.1,37.6
10,18,Reading,science article,37.2,36.8
10,19,Reading,science article,37,36.7
10,20,Reading,science article,37.2,37.5
10,21,Reading,science article,37.2,36.8
10,22,Reading,science article,37.2,36.8
10,23,Reading,science article,37.2,37.2
10,24,Reading,science article,37.1,37
10,25,Reading,science article,37.2,36.7
10,26,Reading,science article,37.1,36.6
10,27,Reading,science article,37,37
10,28,Reading,science article,37.1,37
10,29,Reading,science article,37.1,37
10,30,Reading,science article,36.8,36.7
10,31,Reading,science article,37,36.7
10,32,Reading,science article,36.8,37.3
10,33,Reading,science article,37,37.1
10,34,Reading,science article,36.9,36.7
10,35,Reading,science article,36.8,36.9
10,36,Reading,science article,37.1,36.8
10,37,Reading,science article,37,36.7
10,38,Reading,science article,36.9,36.7
10,39,Reading,science article,37.1,37
10,40,Reading,science article,37.1,36.6
10,41,Reading,science article,37,37.1
10,42,Reading,science article,36.8,37.2
10,43,Reading,science article,37,37.1
10,44,Reading,science article,37.1,36.8
10,45,Reading,science article,37.1,37
10,46,Reading,science article,37,37.5
10,47,Reading,science article,37,37.2
10,48,Reading,science article,37,37.5
10,49,Reading,science article,37,37
10,50,Reading,science article,37,37.2
10,51,Reading,science article,37.1,36.9
10,52,Reading,science article,37.1,37.3
10,53,Reading,science article,37,37.1
10,54,Reading,science article,37,37.1
10,55,Reading,science article,37.2,37.1
10,56,Reading,science article,37,36.7
10,57,Reading,science article,37.2,36.9
10,58,Reading,science article,37.1,36.7
10,59,Reading,science article,37.1,37
10,60,Reading,science article,37.2,36.9
10,61,Reading,science article,37.1,37.1
10,62,Reading,science article,37.2,37.2
10,63,Reading,science article,37.2,36.9
10,64,Reading,science article,37.2,37.2
10,65,Reading,science article,37,37.2
10,66,Reading,science article,37,37.2
10,67,Reading,science article,37.1,37
10,68,Reading,science article,37.1,37.2
10,69,Reading,science article,37,37.2
10,70,Reading,science article,37.1,37.1
10,71,Reading,science article,37.3,37
10,72,Reading,science article,36.9,37.2
10,73,Reading,science article,37.2,37.1
10,74,Reading,science article,36.9,37.1
10,75,Reading,science article,36.8,37.1
10,76,Reading,science article,36.9,37
10,77,Reading,science article,37,37.2
10,78,Reading,science article,37,37
10,79,Reading,science article,36.9,36.8
10,80,Reading,science article,36.9,37.2
10,81,Reading,science article,37,37.1
10,82,Reading,science article,36.9,37.7
10,83,Reading,science article,36.9,37.8
10,84,Reading,science article,37.2,37.1
10,85,Reading,science article,36.9,37.1
10,86,Reading,science article,37,38
10,87,Reading,science article,37.1,37.6
10,88,Reading,science article,37.2,37.6
10,89,Reading,science article,37.1,37.5
10,90,Reading,science article,37,37.3
10,1,Reading,literary piece,37.4,37
10,2,Reading,literary piece,37.2,37
10,3,Reading,literary piece,37.2,37.2
10,4,Reading,literary piece,37.1,37.2
10,5,Reading,literary piece,37.3,37.1
10,6,Reading,literary piece,37.2,37.2
10,7,Reading,literary piece,37.2,37.2
10,8,Reading,literary piece,37.2,37.3
10,9,Reading,literary piece,37.2,37.2
10,10,Reading,literary piece,37.2,37
10,11,Reading,literary piece,37.3,37.1
10,12,Reading,literary piece,37.2,37
10,13,Reading,literary piece,36.7,37.1
10,14,Reading,literary piece,37.1,37.2
10,15,Reading,literary piece,37,37
10,16,Reading,literary piece,37,37.3
10,17,Reading,literary piece,37.1,37.3
10,18,Reading,literary piece,37.2,37.3
10,19,Reading,literary piece,37.1,37.2
10,20,Reading,literary piece,36.9,37.1
10,21,Reading,literary piece,37.1,37.2
10,22,Reading,literary piece,37.1,37.1
10,23,Reading,literary piece,37,37.3
10,24,Reading,literary piece,37.3,37.3
10,25,Reading,literary piece,37,37.2
10,26,Reading,literary piece,37.2,37.2
10,27,Reading,literary piece,37.2,37
10,28,Reading,literary piece,37.1,37.2
10,29,Reading,literary piece,37,37.2
10,30,Reading,literary piece,37,36.8
10,31,Reading,literary piece,37,36.9
10,32,Reading,literary piece,37,36.9
10,33,Reading,literary piece,37,36.8
10,34,Reading,literary piece,37.1,36.8
10,35,Reading,literary piece,37.1,36.8
10,36,Reading,literary piece,37.1,37
10,37,Reading,literary piece,37.2,36.9
10,38,Reading,literary piece,37.2,36.8
10,39,Reading,literary piece,37.1,37.1
10,40,Reading,literary piece,37.1,37.1
10,41,Reading,literary piece,37.2,37
10,42,Reading,literary piece,37.2,37.1
10,43,Reading,literary piece,37,37.1
10,44,Reading,literary piece,37.2,37.1
10,45,Reading,literary piece,37,37.2
10,46,Reading,literary piece,37.1,37.3
10,47,Reading,literary piece,37.1,37.2
10,48,Reading,literary piece,37.1,37.2
10,49,Reading,literary piece,37.2,37.1
